strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5
800.0,3698.7887,-188.7296,3510.0591,9198,505,0.15911,-0.89699,2.93,2.96,36.32,39,1.42,0.76
805.0,1395.3662,0.0,1395.3662,4031,0,0.12466,-0.93486,2.14,2.17,40.69,43.49,1.69,0.58
810.0,2406.218,0.0,2406.218,8290,0,0.09584,-0.9653,1.54,1.56,45.3,48.03,1.81,0.43
815.0,2685.2648,0.0,2685.2648,11321,0,0.07221,-0.99183,1.09,1.11,50.02,52.77,1.99,0.3
820.0,1688.4884,0.0,1688.4884,8871,0,0.05407,-0.99971,0.77,0.79,54.95,57.7,2.18,0.21
825.0,522.7984,0.0,522.7984,3476,0,0.04022,-0.99974,0.55,0.56,59.94,62.73,2.24,0.14
830.0,1550.3386,0.0,1550.3386,13001,0,0.03056,-0.99978,0.4,0.41,65,67.69,2.27,0.09
835.0,1027.7547,0.0,1027.7547,10823,0,0.02359,-0.99981,0.29,0.31,69.95,72.71,2.26,0.05
840.0,199.335,0.0,199.335,2617,0,0.01851,-0.99983,0.23,0.24,74.94,77.71,2.23,0.04
845.0,640.5483,0.0,640.5483,10422,0,0.01469,-0.99985,0.18,0.19,79.94,82.71,2.23,0.03
850.0,480.4188,0.0,480.4188,9623,0,0.0118,-0.99987,0.14,0.15,84.95,87.71,2.24,
855.0,31.8728,0.0,31.8728,761,0,0.00992,-0.99988,,,,,,
860.0,70.9865,0.0,70.9865,2021,0,0.00832,-0.99989,,,,,,
865.0,16.7885,0.0,16.7885,575,0,0.0069,-0.9999,,,,,,
870.0,8.641,0.0,8.641,347,0,0.00592,-0.99991,,,,,,
875.0,16.8882,0.0,16.8882,791,0,0.0051,-0.99992,,,,,,
880.0,0.0,0.0,0.0,0,0,0.00447,-0.99993,,,,,,
885.0,0.0,0.0,0.0,0,0,0.00401,-0.99993,,,,,,
890.0,0.0,0.0,0.0,0,0,0.00359,-0.99994,,,,,,
895.0,0.0,0.0,0.0,0,0,0.00319,-0.99995,,,,,,
900.0,0.0,0.0,0.0,0,0,0.00283,-0.99995,,,,,,
905.0,0.0,0.0,0.0,0,0,0.00255,-0.99996,,,,,,
910.0,0.0,0.0,0.0,0,0,0.00231,-0.99996,,,,,,
915.0,0.0,0.0,0.0,0,0,0.00208,-0.99996,,,,,,
920.0,0.0,0.0,0.0,0,0,0.00192,-0.99997,,,,,,
925.0,0.0,0.0,0.0,0,0,0.00177,-0.99997,,,,,,
930.0,0.0,0.0,0.0,0,0,0.00162,-0.99997,,,,,,
935.0,0.0,0.0,0.0,0,0,0.00148,-0.99998,,,,,,
940.0,0.0,0.0,0.0,0,0,0.00135,-0.99998,,,,,,
945.0,0.0,0.0,0.0,0,0,0.00122,-0.99998,,,,,,
950.0,0.0,0.0,0.0,0,0,0.0011,-0.99998,,,,,,
955.0,0.0,0.0,0.0,0,0,0.00102,-0.99999,,,,,,
960.0,0.0,0.0,0.0,0,0,0.00099,-0.99999,,,,,,
965.0,0.0,0.0,0.0,0,0,0.00097,-0.99999,,,,,,
970.0,0.0,0.0,0.0,0,0,0.00095,-0.99999,,,,,,
975.0,0.0,0.0,0.0,0,0,0.00093,-0.99999,,,,,,
980.0,0.0,0.0,0.0,0,0,0.00092,-0.99999,,,,,,
985.0,0.0,0.0,0.0,0,0,0.0009,-0.99999,,,,,,
990.0,0.0,0.0,0.0,0,0,0.00089,-0.99999,,,,,,
995.0,0.0,0.0,0.0,0,0,0.00087,-0.99999,,,,,,
1000.0,0.0,0.0,0.0,0,0,0.00086,-0.99999,,,,,,
