strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
795.0,3696.6943,-9.8786,3686.8157,6799,17,0.24399,-0.79676,4.81,4.84,27.85,28.23,3.27,1.21,Regular,0.12,0.1012
796.0,626.9482,0.0,626.9482,1174,0,0.23411,-0.80745,4.54,4.57,28.62,29.07,3.31,,Regular,0.1194,0.1006
797.0,5707.9763,0.0,5707.9763,10899,0,0.22458,-0.81792,4.28,4.31,29.41,29.82,3.37,,Regular,0.119,0.1001
798.0,908.5518,0.0,908.5518,1771,0,0.21523,-0.82824,4.04,4.06,30.19,30.6,3.41,,Regular,0.1185,0.0995
799.0,970.7835,0.0,970.7835,1934,0,0.20605,-0.8379,3.8,3.83,31,32.68,3.5,,Regular,0.1181,0.099
800.0,4861.4038,-257.4041,4603.9997,9910,517,0.19706,-0.84741,3.58,3.6,31.82,32.25,3.59,0.94,Regular,0.1176,0.0985
805.0,1887.9164,-6.8472,1881.0692,4396,17,0.15555,-0.89403,2.62,2.64,36.02,37.72,3.77,0.72,Regular,0.1157,0.0945
810.0,3290.894,-22.6342,3268.2598,9015,79,0.12018,-0.9395,1.88,1.9,39.32,42.17,1.6,0.53,Regular,0.1141,0.087
815.0,3527.9064,-0.7955,3527.1109,11679,4,0.09132,-0.96276,1.33,1.35,43.78,46.94,1.61,0.38,Regular,0.113,0.085
820.0,2247.5323,0.0,2247.5323,9205,0,0.06841,-0.9791,0.93,0.95,48.5,51.86,1.56,0.26,Regular,0.1124,0.0826
825.0,1658.1737,0.0,1658.1737,8538,0,0.05106,-0.99492,0.66,0.67,53.25,56.7,1.39,0.18,Regular,0.1123,0.072
830.0,1985.2216,0.0,1985.2216,12975,0,0.03819,-0.99944,0.47,0.48,58.18,61.61,1.48,0.11,Regular,0.1128,0.0618
835.0,1314.4096,0.0,1314.4096,10929,0,0.02882,-0.99962,0.35,0.36,63.18,66.6,1.57,0.08,Regular,0.1138,0.0647
840.0,290.756,0.0,290.756,3069,0,0.02201,-0.99971,0.26,0.27,68.19,71.59,1.59,0.05,Regular,0.1153,0.068
845.0,795.6636,0.0,795.6636,10518,0,0.01724,-0.99975,0.2,0.21,73.15,76.59,1.56,0.03,Regular,0.1173,0.0717
850.0,590.3514,0.0,590.3514,9595,0,0.01391,-0.99978,0.16,0.17,78.19,81.59,1.6,0.02,Regular,0.12,0.0756
855.0,38.5365,0.0,38.5365,761,0,0.01141,-0.9998,0.13,0.14,83.17,86.59,1.58,0.01,Regular,0.1228,0.0795
860.0,85.4419,0.0,85.4419,2020,0,0.00956,-0.99982,0.11,0.12,88.19,91.59,1.6,,Regular,0.126,0.0833
865.0,20.3312,0.0,20.3312,575,0,0.008,-0.99984,,,,,,,Regular,0.129,0.087
870.0,10.546,0.0,10.546,347,0,0.00695,-0.99985,,,,,,,Regular,0.1326,0.0906
875.0,23.0053,0.0,23.0053,877,0,0.00607,-0.99987,,,,,,,Regular,0.1361,0.0942
880.0,9.6038,0.0,9.6038,428,0,0.00522,-0.99988,,,,,,,Regular,0.1393,0.0976
885.0,0.0,0.0,0.0,0,0,0.00442,-0.99989,,,,,,,Regular,0.142,0.1011
890.0,0.0,0.0,0.0,0,0,0.00374,-0.9999,,,,,,,Regular,0.1446,0.1044
895.0,0.0,0.0,0.0,0,0,0.00331,-0.99991,,,,,,,Regular,0.148,0.1077
900.0,0.0,0.0,0.0,0,0,0.00295,-0.99992,,,,,,,Regular,0.1514,0.1109
905.0,0.0,0.0,0.0,0,0,0.00267,-0.99993,,,,,,,Regular,0.1549,0.1141
910.0,0.0,0.0,0.0,0,0,0.00242,-0.99993,,,,,,,Regular,0.1583,0.1172
915.0,0.0,0.0,0.0,0,0,0.00218,-0.99994,,,,,,,Regular,0.1616,0.1202
920.0,0.0,0.0,0.0,0,0,0.002,-0.99995,,,,,,,Regular,0.1651,0.1231
925.0,0.0,0.0,0.0,0,0,0.00184,-0.99995,,,,,,,Regular,0.1686,0.126
930.0,0.0,0.0,0.0,0,0,0.00168,-0.99996,,,,,,,Regular,0.1719,0.1287
935.0,0.0,0.0,0.0,0,0,0.00153,-0.99996,,,,,,,Regular,0.175,0.1314
940.0,0.0,0.0,0.0,0,0,0.00139,-0.99997,,,,,,,Regular,0.178,0.1339
945.0,0.0,0.0,0.0,0,0,0.00125,-0.99997,,,,,,,Regular,0.1808,0.1362
950.0,0.0,0.0,0.0,0,0,0.00111,-0.99998,,,,,,,Regular,0.1833,0.1384
955.0,0.0,0.0,0.0,0,0,0.001,-0.99998,,,,,,,Regular,0.1859,0.1405
960.0,0.0,0.0,0.0,0,0,0.00095,-0.99998,,,,,,,Regular,0.1895,0.1424
965.0,0.0,0.0,0.0,0,0,0.00092,-0.99999,,,,,,,Regular,0.1934,0.1442
970.0,0.0,0.0,0.0,0,0,0.0009,-0.99999,,,,,,,Regular,0.1974,0.1457
975.0,0.0,0.0,0.0,0,0,0.00089,-0.99999,,,,,,,Regular,0.2014,0.147
980.0,0.0,0.0,0.0,0,0,0.00087,-0.99999,,,,,,,Regular,0.2054,0.148
985.0,0.0,0.0,0.0,0,0,0.00085,-1.0,,,,,,,Regular,0.2093,0.1487
990.0,0.0,0.0,0.0,0,0,0.00084,-1.0,,,,,,,Regular,0.2132,0.1489
995.0,0.0,0.0,0.0,0,0,0.00082,-1.0,,,,,,,Regular,0.2171,0.1487
1000.0,0.0,0.0,0.0,0,0,0.00081,-1.0,,,,,,,Regular,0.221,0.1488
