strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType,callIV,putIV
716.0,450.0098,-358.3056,91.7042,738,513,0.54446,-0.45159,14.81,14.9,10.2,10.28,1.68,2.82,Regular,0.1901,0.1658
717.0,2065.0927,-755.5288,1309.5639,3354,1070,0.53269,-0.46504,14.2,14.29,10.59,10.68,1.75,2.75,Regular,0.1888,0.1646
718.0,421.0916,-669.8865,-248.7949,678,939,0.52075,-0.47872,13.61,13.69,11,11.08,1.82,2.71,Regular,0.1876,0.1633
719.0,2856.3011,-1218.3727,1637.9284,4563,1695,0.50865,-0.4926,13.03,13.11,11.42,11.5,1.88,2.62,Regular,0.1863,0.1622
720.0,13418.942,-7747.3519,5671.5901,21285,10706,0.49639,-0.50666,12.47,12.51,11.86,11.94,1.96,2.57,Regular,0.185,0.1612
721.0,885.3394,-318.2366,567.1028,1397,437,0.48401,-0.52091,11.91,11.99,12.3,12.39,2.02,2.47,Regular,0.1839,0.16
722.0,727.9666,-571.9903,155.9763,1144,782,0.47152,-0.53529,11.39,11.45,12.77,12.85,2.09,2.42,Regular,0.1828,0.1588
723.0,542.658,-652.2158,-109.5578,850,889,0.45893,-0.5498,10.87,10.9,13.25,13.33,2.17,2.38,Regular,0.1817,0.1578
724.0,544.6774,-771.2933,-226.6159,851,1049,0.44622,-0.56448,10.35,10.41,13.74,13.83,2.24,2.29,Regular,0.1806,0.1566
725.0,14856.3424,-5842.6178,9013.7246,23194,7944,0.43348,-0.57922,9.86,9.9,14.26,14.34,2.32,2.2,Regular,0.1796,0.1555
726.0,1017.8213,-532.6163,485.205,1590,725,0.42071,-0.59404,9.38,9.44,14.78,14.87,2.39,2.12,Regular,0.1786,0.1543
727.0,464.9467,-585.3456,-120.3989,727,799,0.40782,-0.60891,8.91,8.97,15.32,15.42,2.47,2.05,Regular,0.1775,0.1533
728.0,349.8239,-239.1251,110.6988,548,328,0.39485,-0.62373,8.46,8.49,15.89,15.99,2.56,1.97,Regular,0.1763,0.1522
729.0,943.8133,-231.2144,712.5989,1486,319,0.38215,-0.63867,8.02,8.06,16.46,16.57,2.63,1.9,Regular,0.1756,0.1511
730.0,19617.314,-7009.7812,12607.5328,31073,9741,0.36944,-0.65367,7.61,7.66,17.05,17.16,2.71,1.83,Regular,0.1748,0.1499
731.0,535.6081,-301.0965,234.5116,854,422,0.35666,-0.66874,7.2,7.26,17.64,17.74,2.77,1.77,Regular,0.1738,0.1486
732.0,398.6958,-386.5118,12.184,641,548,0.34401,-0.68353,6.81,6.86,18.27,18.38,2.85,1.7,Regular,0.173,0.1476
733.0,3096.2397,-468.5613,2627.6784,5024,673,0.33135,-0.69836,6.43,6.49,18.9,19.02,2.91,1.61,Regular,0.1721,0.1464
734.0,1716.2064,-293.5646,1422.6418,2815,428,0.31883,-0.71311,6.06,6.12,19.55,19.67,2.98,1.53,Regular,0.1712,0.1452
735.0,8464.1288,-3792.0212,4672.1076,14060,5629,0.30655,-0.72741,5.73,5.78,20.24,20.34,3.08,1.49,Regular,0.1705,0.1442
736.0,935.3121,0.0,935.3121,1575,0,0.29429,-0.74176,5.39,5.43,20.63,21.08,2.89,1.41,Regular,0.1697,0.1431
737.0,651.5382,-73.1131,578.4251,1114,113,0.28223,-0.75636,5.08,5.11,21.36,21.77,2.98,1.35,Regular,0.1689,0.1416
738.0,491.1164,-25.9194,465.197,854,41,0.27041,-0.77092,4.77,4.82,22.17,22.47,3.15,1.28,Regular,0.1682,0.1401
739.0,489.1306,0.0,489.1306,866,0,0.25865,-0.78427,4.48,4.53,22.75,23.21,3.08,1.22,Regular,0.1675,0.1392
740.0,19751.8194,-2822.8219,16928.9975,35671,4729,0.24724,-0.79742,4.22,4.24,23.67,23.94,3.33,1.16,Regular,0.1668,0.1382
741.0,905.7847,-46.828,858.9567,1671,81,0.23605,-0.81078,3.95,3.98,24.28,24.69,3.2,1.1,Regular,0.1662,0.1369
742.0,376.694,-127.3053,249.3887,711,228,0.22514,-0.82443,3.69,3.73,25.05,25.45,3.28,1.03,Regular,0.1656,0.1353
743.0,582.2644,-25.789,556.4754,1126,48,0.21444,-0.83795,3.45,3.49,25.77,26.33,3.3,0.97,Regular,0.165,0.1335
744.0,438.9748,0.0,438.9748,871,0,0.20393,-0.84971,3.23,3.26,26.56,27.12,3.35,0.91,Regular,0.1643,0.1325
745.0,9156.3595,-1949.9555,7206.404,18669,3960,0.19366,-0.86111,3.02,3.06,27.5,27.78,3.56,0.87,Regular,0.1637,0.1314
746.0,359.7361,0.0,359.7361,755,0,0.18391,-0.87256,2.81,2.85,28.1,28.69,3.41,0.8,Regular,0.1632,0.1301
747.0,437.2671,-2.6688,434.5983,946,6,0.17432,-0.88325,2.62,2.66,29.04,29.49,3.59,0.76,Regular,0.1627,0.129
748.0,282.5132,0.0,282.5132,631,0,0.16512,-0.8928,2.44,2.48,29.95,30.29,3.62,0.72,Regular,0.1622,0.1282
749.0,1436.3822,0.0,1436.3822,3317,0,0.15626,-0.9022,2.28,2.32,30.81,31.2,3.69,0.68,Regular,0.1618,0.1272
750.0,22285.8901,-1093.6815,21192.2086,53287,2941,0.14772,-0.91176,2.12,2.15,31.6,32.07,3.82,0.64,Regular,0.1613,0.1258
751.0,345.6655,0.0,345.6655,857,0,0.13951,-0.92157,1.97,2.01,32.38,32.9,3.69,0.6,Regular,0.161,0.124
752.0,277.7503,0.0,277.7503,715,0,0.13166,-0.93172,1.82,1.86,33.27,33.92,3.78,0.55,Regular,0.1606,0.1216
753.0,329.0798,0.0,329.0798,881,0,0.12398,-0.94233,1.69,1.72,34.19,34.83,3.9,0.52,Regular,0.1602,0.1185
754.0,3181.2564,0.0,3181.2564,8869,0,0.11669,-0.95228,1.56,1.6,35.1,35.74,3.9,0.48,Regular,0.1599,0.1152
755.0,8170.6293,-13.9032,8156.7261,23749,60,0.1098,-0.95721,1.45,1.48,36.08,36.66,4.01,0.45,Regular,0.1596,0.1148
756.0,131.8662,0.0,131.8662,400,0,0.10334,-0.96077,1.34,1.37,36.95,37.58,4.05,,Regular,0.1594,0.1152
757.0,161.8156,0.0,161.8156,513,0,0.09711,-0.96431,1.24,1.27,37.88,38.53,3.96,,Regular,0.1592,0.1155
758.0,228.4242,0.0,228.4242,758,0,0.09109,-0.96785,1.15,1.17,38.94,39.46,4.11,,Regular,0.159,0.1154
759.0,220.7606,0.0,220.7606,768,0,0.08529,-0.9711,1.06,1.08,39.75,40.42,4.01,,Regular,0.1587,0.1154
760.0,10616.7627,-7.1768,10609.5859,38735,46,0.07999,-0.97316,0.98,1,40.65,41.68,3.99,0.31,Regular,0.1586,0.1162
765.0,3700.0518,0.0,3700.0518,17452,0,0.05707,-0.98163,0.65,0.67,45.54,46.58,3.86,0.2,Regular,0.1579,0.1201
770.0,2490.4222,-0.0662,2490.356,15497,1,0.04041,-0.98983,0.43,0.45,50.55,51.59,3.97,0.12,Regular,0.1581,0.1195
775.0,2812.0642,0.0,2812.0642,23735,0,0.0279,-0.99728,0.28,0.31,55.6,56.55,4.01,0.07,Regular,0.1581,0.1094
780.0,1021.3501,0.0,1021.3501,12038,0,0.01875,-0.99919,0.19,0.21,60.56,61.61,4.01,0.04,Regular,0.1579,0.1048
785.0,172.9568,0.0,172.9568,2822,0,0.01295,-0.99929,0.12,0.15,65.6,66.63,3.99,0.01,Regular,0.1591,0.1116
790.0,1582.2424,0.0,1582.2424,32802,0,0.01016,-0.99937,0.09,0.11,70.56,71.6,3.93,0,Regular,0.1638,0.1184
795.0,221.0506,0.0,221.0506,5718,0,0.00817,-0.99943,0.06,0.09,75.59,76.62,3.99,-0.01,Regular,0.1689,0.1251
800.0,1757.0636,0.0,1757.0636,58435,0,0.00631,-0.99949,0.06,0.07,80.59,81.53,3.97,,Regular,0.1728,0.1316
805.0,0.0,0.0,0.0,0,0,0.00472,-0.99954,,,,,,,Regular,0.1757,0.138
810.0,0.0,0.0,0.0,0,0,0.00405,-0.99959,,,,,,,Regular,0.1817,0.1443
815.0,0.0,0.0,0.0,0,0,0.00363,-0.99963,,,,,,,Regular,0.1884,0.1505
820.0,0.0,0.0,0.0,0,0,0.00324,-0.99966,,,,,,,Regular,0.1949,0.1566
825.0,0.0,0.0,0.0,0,0,0.00288,-0.99969,,,,,,,Regular,0.2009,0.1625
830.0,0.0,0.0,0.0,0,0,0.00253,-0.99972,,,,,,,Regular,0.2067,0.1683
835.0,0.0,0.0,0.0,0,0,0.00221,-0.99975,,,,,,,Regular,0.212,0.174
840.0,0.0,0.0,0.0,0,0,0.0019,-0.99977,,,,,,,Regular,0.2168,0.1796
845.0,0.0,0.0,0.0,0,0,0.00164,-0.99979,,,,,,,Regular,0.2215,0.1853
850.0,0.0,0.0,0.0,0,0,0.00153,-0.9998,,,,,,,Regular,0.228,0.1909
855.0,0.0,0.0,0.0,0,0,0.00147,-0.99982,,,,,,,Regular,0.2348,0.1965
860.0,0.0,0.0,0.0,0,0,0.00141,-0.99983,,,,,,,Regular,0.2416,0.2022
865.0,0.0,0.0,0.0,0,0,0.00135,-0.99984,,,,,,,Regular,0.2483,0.2079
870.0,0.0,0.0,0.0,0,0,0.00129,-0.99984,,,,,,,Regular,0.2549,0.2136
875.0,0.0,0.0,0.0,0,0,0.00124,-0.99985,,,,,,,Regular,0.2614,0.2193
880.0,0.0,0.0,0.0,0,0,0.00119,-0.99986,,,,,,,Regular,0.2678,0.2249
885.0,0.0,0.0,0.0,0,0,0.00114,-0.99986,,,,,,,Regular,0.2742,0.2305
890.0,0.0,0.0,0.0,0,0,0.0011,-0.99987,,,,,,,Regular,0.2805,0.236
895.0,0.0,0.0,0.0,0,0,0.00106,-0.99987,,,,,,,Regular,0.2867,0.2414
900.0,0.0,0.0,0.0,0,0,0.00102,-0.99988,,,,,,,Regular,0.2928,0.2468
905.0,0.0,0.0,0.0,0,0,0.00098,-0.99988,,,,,,,Regular,0.2988,0.2521
910.0,0.0,0.0,0.0,0,0,0.00094,-0.99989,,,,,,,Regular,0.3048,0.2574
915.0,0.0,0.0,0.0,0,0,0.0009,-0.99989,,,,,,,Regular,0.3107,0.2626
920.0,0.0,0.0,0.0,0,0,0.00087,-0.9999,,,,,,,Regular,0.3165,0.2678
