strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
756.0,102.6627,-5.2265,97.4362,407,33,0.08765,-0.96651,1.2,1.23,45.85,46.6,3.95,,Regular
757.0,119.1454,0.0,119.1454,493,0,0.08251,-0.9715,1.12,1.14,46.48,47.93,3.66,,Regular
758.0,169.9666,0.0,169.9666,734,0,0.07785,-0.97663,1.04,1.07,47.45,48.9,3.69,,Regular
759.0,165.7414,-0.2073,165.5341,747,2,0.07357,-0.9813,0.97,0.99,48.42,49.87,3.72,,Regular
760.0,8324.9765,-12.0525,8312.924,39212,127,0.06939,-0.98313,0.9,0.92,49.25,50.74,3.61,0.25,Regular
765.0,2930.5102,0.0,2930.5102,17431,0,0.05132,-0.98836,0.63,0.65,54.18,55.65,3.44,0.17,Regular
770.0,2028.8324,-0.0814,2028.751,15541,2,0.03744,-0.99345,0.44,0.46,59.23,60.66,3.58,0.1,Regular
775.0,2444.0096,0.0,2444.0096,23742,0,0.02847,-0.99801,0.32,0.34,64.23,65.59,3.57,0.06,Regular
780.0,974.2092,0.0,974.2092,12185,0,0.0213,-0.99913,0.23,0.26,69.15,70.63,3.56,0.04,Regular
785.0,184.3361,0.0,184.3361,2925,0,0.0164,-0.9992,0.18,0.19,74.15,75.63,3.52,0.03,Regular
790.0,1598.5118,0.0,1598.5118,32677,0,0.01239,-0.99926,0.12,0.15,79.24,80.72,3.61,0,Regular
795.0,218.2743,0.0,218.2743,5763,0,0.00936,-0.99931,0.09,0.12,84.23,85.71,3.51,,Regular
800.0,1685.1353,0.0,1685.1353,58491,0,0.00693,-0.99936,,,,,,,Regular
805.0,754.1672,0.0,754.1672,31461,0,0.0058,-0.99941,,,,,,,Regular
810.0,159.7165,0.0,159.7165,7741,0,0.00506,-0.99945,,,,,,,Regular
815.0,0.0,0.0,0.0,0,0,0.00451,-0.99948,,,,,,,Regular
820.0,0.0,0.0,0.0,0,0,0.00403,-0.99952,,,,,,,Regular
825.0,0.0,0.0,0.0,0,0,0.00357,-0.99955,,,,,,,Regular
830.0,0.0,0.0,0.0,0,0,0.00313,-0.99958,,,,,,,Regular
835.0,0.0,0.0,0.0,0,0,0.00276,-0.9996,,,,,,,Regular
