simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
SPY,2013-02-16,PUT,2013-2017,2013-01-02,45,146.06,0.13195,6.767,2.03,139.97,142.0,33.27,855.325,,145.0,139.97,0.2165,139.5,delta,152.11,0,0
SPY,2013-02-16,CALL,2013-2017,2013-01-02,45,146.06,0.13195,6.767,2.03,148.0,150.03,86.24,310.528,,150.0,150.03,0.2566,151.15,delta,152.11,1,1
SPY,2013-03-16,PUT,2013-2017,2013-01-30,45,150.07,0.13194,6.953,2.086,143.91,146.0,29.71,3272.96,,145.0,143.91,0.2216,142.95,delta,155.83,0,0
SPY,2013-03-16,CALL,2013-2017,2013-01-30,45,150.07,0.13194,6.953,2.086,154.0,156.09,54.84,1148.96,,155.0,156.09,0.1431,154.83,banda,155.83,0,1
SPY,2013-04-20,PUT,2013-2017,2013-03-06,45,154.5,0.11244,6.099,1.83,149.17,151.0,23.58,1455.614,,150.0,149.17,0.2453,147.95,delta,155.48,0,0
SPY,2013-04-20,CALL,2013-2017,2013-03-06,45,154.5,0.11244,6.099,1.83,158.0,159.83,44.89,976.058,,159.0,159.83,0.1278,158.46,banda,155.48,0,0
SPY,2013-05-18,PUT,2013-2017,2013-04-03,45,155.23,0.12707,6.926,2.078,150.92,153.0,35.57,1460.921,,153.0,150.92,0.2774,148.26,delta,166.94,0,0
SPY,2013-05-18,CALL,2013-2017,2013-04-03,45,155.23,0.12707,6.926,2.078,157.0,159.08,45.5,226.823,,163.0,159.08,0.2561,160.15,delta,166.94,1,1
SPY,2013-06-22,PUT,2013-2017,2013-05-08,45,163.34,0.12219,7.008,2.102,154.9,157.0,27.24,1398.994,,155.0,154.9,0.1538,156.42,banda,159.07,0,0
SPY,2013-06-22,CALL,2013-2017,2013-05-08,45,163.34,0.12219,7.008,2.102,165.0,167.1,82.01,118.334,,166.0,167.1,0.2689,168.0,delta,159.07,0,1
SPY,2013-07-20,PUT,2013-2017,2013-06-05,45,161.27,0.15634,8.853,2.656,156.34,159.0,34.66,101.988,,158.0,156.34,0.3066,152.39,delta,169.17,0,1
SPY,2013-07-20,CALL,2013-2017,2013-06-05,45,161.27,0.15634,8.853,2.656,163.0,165.66,42.72,10.399,,165.0,165.66,0.2793,167.39,delta,169.17,1,1
SPY,2013-08-17,PUT,2013-2017,2013-07-03,45,161.28,0.15634,8.853,2.656,154.34,157.0,37.11,189.435,,155.0,154.34,0.2303,153.21,delta,165.83,0,0
SPY,2013-08-17,CALL,2013-2017,2013-07-03,45,161.28,0.15634,8.853,2.656,165.0,167.66,42.88,8.724,,166.0,167.66,0.2091,167.9,delta,165.83,0,1
SPY,2013-09-21,PUT,2013-2017,2013-08-07,45,169.18,0.12707,7.548,2.265,164.74,167.0,35.56,5317.49,0.444,165.0,164.74,0.2906,162.02,delta,170.72,0,1
SPY,2013-09-21,CALL,2013-2017,2013-08-07,45,169.18,0.12707,7.548,2.265,171.0,173.26,46.75,54.276,,175.0,173.26,0.2615,174.35,delta,170.72,0,1
SPY,2013-10-19,PUT,2013-2017,2013-09-04,45,165.75,0.14659,8.531,2.559,159.44,162.0,36.85,267.099,,160.0,159.44,0.2597,157.07,delta,174.39,0,0
SPY,2013-10-19,CALL,2013-2017,2013-09-04,45,165.75,0.14659,8.531,2.559,169.0,171.56,58.54,81.093,,170.0,171.56,0.1982,171.52,banda,174.39,1,1
SPY,2013-11-16,PUT,2013-2017,2013-10-02,45,169.18,0.14658,8.707,2.612,164.39,167.0,34.86,204.937,,165.0,164.39,0.3052,160.49,delta,180.05,0,0
SPY,2013-11-16,CALL,2013-2017,2013-10-02,45,169.18,0.14658,8.707,2.612,172.0,174.61,49.65,43.799,,172.0,174.61,0.226,175.05,delta,180.05,1,1
SPY,2013-12-21,PUT,2013-2017,2013-11-06,45,177.17,0.12219,7.602,2.28,169.72,172.0,26.19,768.911,,170.0,169.72,0.2018,169.66,delta,181.56,0,0
SPY,2013-12-21,CALL,2013-2017,2013-11-06,45,177.17,0.12219,7.602,2.28,180.0,182.28,56.14,229.402,,180.0,182.28,0.1978,182.23,banda,181.56,0,0
SPY,2014-01-18,PUT,2013-2017,2013-12-04,45,179.73,0.11732,7.403,2.221,174.78,177.0,31.26,385.44,0.504,175.0,174.78,0.29,171.65,delta,183.64,0,0
SPY,2014-01-18,CALL,2013-2017,2013-12-04,45,179.73,0.11732,7.403,2.221,181.0,183.22,53.89,57.001,,183.0,183.22,0.2849,184.86,delta,183.64,1,1
SPY,2014-02-22,PUT,2013-2017,2014-01-08,45,183.52,0.10756,6.931,2.079,179.92,182.0,40.18,1664.366,,180.0,179.92,0.3139,176.41,delta,183.89,0,1
SPY,2014-02-22,CALL,2013-2017,2014-01-08,45,183.52,0.10756,6.931,2.079,187.0,189.08,55.5,34.288,,187.0,189.08,0.1855,188.84,banda,183.89,0,0
SPY,2014-03-22,PUT,2013-2017,2014-02-05,45,175.17,0.17097,10.516,3.155,169.85,173.0,46.01,369.647,,170.0,169.85,0.3173,164.65,delta,186.2,0,0
SPY,2014-03-22,CALL,2013-2017,2014-02-05,45,175.17,0.17097,10.516,3.155,177.0,180.15,36.01,7.058,,180.0,180.15,0.2932,182.36,delta,186.2,1,1
SPY,2014-04-19,PUT,2013-2017,2014-03-05,45,187.75,0.11732,7.734,2.32,179.68,182.0,29.33,863.633,,180.0,179.68,0.2011,179.6,delta,186.39,0,0
SPY,2014-04-19,CALL,2013-2017,2014-03-05,45,187.75,0.11732,7.734,2.32,189.0,191.32,75.43,19.464,,190.0,191.32,0.289,193.06,delta,186.39,0,0
SPY,2014-05-17,PUT,2013-2017,2014-04-02,45,188.88,0.11244,7.457,2.237,183.76,186.0,27.43,811.466,,180.0,183.76,0.2718,181.37,delta,188.05,0,1
SPY,2014-05-17,CALL,2013-2017,2014-04-02,45,188.88,0.11244,7.457,2.237,190.0,192.24,55.91,14.286,,190.0,192.24,0.3204,194.28,delta,188.05,0,0
SPY,2014-06-21,PUT,2013-2017,2014-05-07,45,187.88,0.12219,8.061,2.418,182.58,185.0,28.42,3224.461,,180.0,182.58,0.2793,179.85,delta,195.94,0,0
SPY,2014-06-21,CALL,2013-2017,2014-05-07,45,187.88,0.12219,8.061,2.418,193.0,195.42,51.61,10.167,,194.0,195.42,0.1185,193.51,banda,195.94,1,1
SPY,2014-07-19,PUT,2013-2017,2014-06-04,45,193.19,0.10755,7.296,2.189,186.81,189.0,23.91,393.193,,191.0,186.81,0.2415,185.51,delta,197.71,0,0
SPY,2014-07-19,CALL,2013-2017,2014-06-04,45,193.19,0.10755,7.296,2.189,195.0,197.19,61.3,31.402,,195.0,197.19,0.2478,198.11,delta,197.71,1,1
SPY,2014-08-16,PUT,2013-2017,2014-07-02,45,197.23,0.09292,6.435,1.93,191.07,193.0,23.79,395.801,,192.0,191.07,0.2214,190.42,delta,195.72,0,1
SPY,2014-08-16,CALL,2013-2017,2014-07-02,45,197.23,0.09292,6.435,1.93,199.0,200.93,69.08,207.278,,200.0,200.93,0.2759,202.43,delta,195.72,0,0
SPY,2014-09-20,PUT,2013-2017,2014-08-06,45,192.07,0.14659,9.886,2.966,187.03,190.0,32.42,82.868,,190.0,187.03,0.3176,181.97,delta,200.7,0,0
SPY,2014-09-20,CALL,2013-2017,2014-08-06,45,192.07,0.14659,9.886,2.966,198.0,200.97,44.45,39.506,,198.0,200.97,0.1042,198.46,banda,200.7,0,1
SPY,2014-10-18,PUT,2013-2017,2014-09-03,45,200.5,0.10755,7.572,2.272,192.73,195.0,27.23,158.976,,195.0,192.73,0.2203,192.02,delta,188.47,1,1
SPY,2014-10-18,CALL,2013-2017,2014-09-03,45,200.5,0.10755,7.572,2.272,205.0,207.27,88.65,140.591,,205.0,207.27,0.1517,205.85,banda,188.47,0,0
SPY,2014-11-22,PUT,2013-2017,2014-10-08,45,196.64,0.13195,9.11,2.733,192.27,195.0,34.98,47.071,,195.0,192.27,0.3237,187.3,delta,206.68,0,1
SPY,2014-11-22,CALL,2013-2017,2014-10-08,45,196.64,0.13195,9.11,2.733,199.0,201.73,41.37,63.334,0.428,200.0,201.73,0.2663,202.91,delta,206.68,1,1
SPY,2014-12-20,PUT,2013-2017,2014-11-05,45,202.34,0.13194,9.374,2.812,194.19,197.0,23.66,37.158,,195.0,194.19,0.2347,192.45,delta,206.52,0,0
SPY,2014-12-20,CALL,2013-2017,2014-11-05,45,202.34,0.13194,9.374,2.812,204.0,206.81,56.2,183.838,0.106,205.0,206.81,0.2979,208.74,delta,206.52,0,1
SPY,2015-01-17,PUT,2013-2017,2014-12-03,45,207.89,0.11244,8.207,2.462,197.54,200.0,26.26,199.756,0.433,200.0,197.54,0.1756,198.56,banda,201.63,0,0
SPY,2015-01-17,CALL,2013-2017,2014-12-03,45,207.89,0.11244,8.207,2.462,210.0,212.46,64.18,78.03,,212.0,212.46,0.2349,213.2,delta,201.63,0,1
SPY,2015-02-20,PUT,2013-2017,2015-01-06,45,199.82,0.17585,12.338,3.701,192.3,196.0,43.48,580.675,,196.0,192.3,0.2881,187.35,delta,211.24,0,0
SPY,2015-02-20,CALL,2013-2017,2015-01-06,45,199.82,0.17585,12.338,3.701,207.0,210.7,38.97,5.079,,210.0,210.7,0.132,208.66,banda,211.24,1,1
SPY,2015-03-20,PUT,2013-2017,2015-02-03,45,204.84,0.15146,10.894,3.268,196.73,200.0,29.72,34.895,0.584,200.0,196.73,0.2705,193.07,delta,210.41,0,0
SPY,2015-03-20,CALL,2013-2017,2015-02-03,45,204.84,0.15146,10.894,3.268,208.0,211.27,35.93,6.826,,210.0,211.27,0.2242,211.96,delta,210.41,0,1
SPY,2015-04-17,PUT,2013-2017,2015-03-03,45,211.12,0.12219,9.058,2.717,204.28,207.0,26.94,294.572,0.426,205.0,204.28,0.2702,201.11,delta,207.95,0,1
SPY,2015-04-17,CALL,2013-2017,2015-03-03,45,211.12,0.12219,9.058,2.717,213.0,215.72,41.19,48.169,,215.0,215.72,0.2617,216.69,delta,207.95,0,0
SPY,2015-05-15,PUT,2013-2017,2015-03-31,45,206.43,0.14658,10.624,3.187,198.81,202.0,35.44,109.453,,200.0,198.81,0.2576,196.1,delta,212.44,0,0
SPY,2015-05-15,CALL,2013-2017,2015-03-31,45,206.43,0.14658,10.624,3.187,210.0,213.19,48.92,31.744,,210.0,213.19,0.2138,213.6,delta,212.44,0,0
SPY,2015-06-19,PUT,2013-2017,2015-05-05,45,208.9,0.14171,10.394,3.118,203.88,207.0,34.41,82.306,,205.0,203.88,0.3226,198.46,delta,210.81,0,0
SPY,2015-06-19,CALL,2013-2017,2015-05-05,45,208.9,0.14171,10.394,3.118,212.0,215.12,47.07,9.344,,215.0,215.12,0.2335,215.7,delta,210.81,0,0
SPY,2015-07-17,PUT,2013-2017,2015-06-02,45,211.36,0.12219,9.068,2.72,206.28,209.0,31.46,297.151,0.405,200.0,206.28,0.3203,201.33,delta,212.47,0,1
SPY,2015-07-17,CALL,2013-2017,2015-06-02,45,211.36,0.12219,9.068,2.72,217.0,219.72,34.25,3.318,,218.0,219.72,0.0959,216.84,banda,212.47,0,0
SPY,2015-08-21,PUT,2013-2017,2015-07-07,45,208.01,0.1417,10.349,3.105,202.9,206.0,38.14,60.41,,205.0,202.9,0.3273,197.19,delta,197.63,1,1
SPY,2015-08-21,CALL,2013-2017,2015-07-07,45,208.01,0.1417,10.349,3.105,210.0,213.1,36.21,6.765,,210.0,213.1,0.2932,215.25,delta,197.63,0,1
SPY,2015-09-18,PUT,2013-2017,2015-08-04,45,209.32,0.12707,9.339,2.802,203.2,206.0,27.7,204.358,,205.0,203.2,0.2874,199.85,delta,195.36,1,1
SPY,2015-09-18,CALL,2013-2017,2015-08-04,45,209.32,0.12707,9.339,2.802,213.0,215.8,38.54,24.853,,215.0,215.8,0.1588,215.18,banda,195.36,0,0
SPY,2015-10-16,PUT,2013-2017,2015-09-01,45,191.77,0.25877,17.425,5.227,179.77,185.0,43.24,95.324,,185.0,179.77,0.2633,174.41,delta,203.27,0,0
SPY,2015-10-16,CALL,2013-2017,2015-09-01,45,191.77,0.25877,17.425,5.227,205.0,210.23,37.32,13.717,,200.0,210.23,0.0672,203.61,banda,203.27,0,0
SPY,2015-11-20,PUT,2013-2017,2015-10-06,45,197.79,0.17585,12.213,3.664,186.34,190.0,27.08,229.488,,190.0,186.34,0.208,185.87,delta,209.31,0,0
SPY,2015-11-20,CALL,2013-2017,2015-10-06,45,197.79,0.17585,12.213,3.664,204.0,207.66,37.26,247.79,,200.0,207.66,0.1591,206.55,banda,209.31,1,1
SPY,2016-01-15,PUT,2013-2017,2015-12-01,45,210.68,0.13195,9.761,2.928,202.07,205.0,20.73,207.95,,205.0,202.07,0.2439,200.15,delta,187.81,1,1
SPY,2016-01-15,CALL,2013-2017,2015-12-01,45,210.68,0.13195,9.761,2.928,213.0,215.93,45.87,3.86,,215.0,215.93,0.232,216.71,delta,187.81,0,0
SPY,2016-02-19,PUT,2013-2017,2016-01-05,45,201.36,0.17585,12.433,3.73,194.27,198.0,36.98,1635.7,,198.0,194.27,0.2887,189.84,delta,192.0,1,1
SPY,2016-02-19,CALL,2013-2017,2016-01-05,45,201.36,0.17585,12.433,3.73,205.0,208.73,43.74,57.934,,207.0,208.73,0.2457,209.81,delta,192.0,0,0
SPY,2016-03-18,PUT,2013-2017,2016-02-02,45,190.16,0.20999,14.021,4.206,183.79,188.0,36.22,120.498,0.594,185.0,183.79,0.3254,176.95,delta,204.38,0,1
SPY,2016-03-18,CALL,2013-2017,2016-02-02,45,190.16,0.20999,14.021,4.206,199.0,203.21,42.73,58.742,,200.0,203.21,0.1129,199.86,banda,204.38,1,1
SPY,2016-04-15,PUT,2013-2017,2016-03-01,45,198.11,0.16121,11.214,3.364,189.64,193.0,28.96,172.194,,190.0,189.64,0.2571,186.55,delta,207.78,0,0
SPY,2016-04-15,CALL,2013-2017,2016-03-01,45,198.11,0.16121,11.214,3.364,202.0,205.36,53.5,379.357,,202.0,205.36,0.2104,205.69,delta,207.78,1,1
SPY,2016-05-20,PUT,2013-2017,2016-04-05,45,204.19,0.1417,10.159,3.048,198.95,202.0,38.25,418.692,0.487,200.0,198.95,0.3102,194.05,delta,205.49,0,0
SPY,2016-05-20,CALL,2013-2017,2016-04-05,45,204.19,0.1417,10.159,3.048,209.0,212.05,49.51,8.89,,211.0,212.05,0.1764,211.36,banda,205.49,0,0
SPY,2016-06-17,PUT,2013-2017,2016-05-03,45,206.16,0.15146,10.964,3.289,193.71,197.0,24.81,492.519,,194.0,193.71,0.1769,195.39,banda,206.52,0,0
SPY,2016-06-17,CALL,2013-2017,2016-05-03,45,206.16,0.15146,10.964,3.289,210.0,213.29,39.67,178.317,,210.0,213.29,0.1971,213.24,banda,206.52,0,0
SPY,2016-07-15,PUT,2013-2017,2016-05-31,45,209.84,0.11732,8.644,2.593,199.41,202.0,22.03,103.28,,205.0,199.41,0.1881,199.93,banda,215.83,0,1
SPY,2016-07-15,CALL,2013-2017,2016-05-31,45,209.84,0.11732,8.644,2.593,215.0,217.59,45.71,8.244,,215.0,217.59,0.1128,215.53,banda,215.83,0,0
SPY,2016-08-19,PUT,2013-2017,2016-07-05,45,208.41,0.13683,10.013,3.004,203.0,206.0,28.49,195.715,,205.0,203.0,0.3078,198.13,delta,218.54,0,0
SPY,2016-08-19,CALL,2013-2017,2016-07-05,45,208.41,0.13683,10.013,3.004,210.0,213.0,40.25,4.421,,210.0,213.0,0.3173,215.44,delta,218.54,1,1
SPY,2016-09-16,PUT,2013-2017,2016-08-02,45,215.55,0.12219,9.248,2.774,209.23,212.0,25.28,68.666,0.305,212.0,209.23,0.2758,205.89,delta,213.37,0,0
SPY,2016-09-16,CALL,2013-2017,2016-08-02,45,215.55,0.12219,9.248,2.774,218.0,220.77,41.19,1847.79,,220.0,220.77,0.2415,221.79,delta,213.37,0,0
SPY,2016-10-21,PUT,2013-2017,2016-09-06,45,219.03,0.10268,7.897,2.369,214.63,217.0,31.19,993.093,0.417,215.0,214.63,0.3187,209.84,delta,213.98,1,1
SPY,2016-10-21,CALL,2013-2017,2016-09-06,45,219.03,0.10268,7.897,2.369,232.0,234.37,35.7,240.073,0.142,232.0,234.37,0.0143,224.01,banda,213.98,0,0
SPY,2016-11-18,PUT,2013-2017,2016-10-04,45,214.68,0.13195,9.946,2.984,209.02,212.0,38.67,385.353,,212.0,209.02,0.3051,204.05,delta,218.5,0,1
SPY,2016-11-18,CALL,2013-2017,2016-10-04,45,214.68,0.13195,9.946,2.984,218.0,220.98,43.97,29.033,,220.0,220.98,0.2207,221.56,delta,218.5,0,0
SPY,2016-12-16,PUT,2013-2017,2016-11-01,45,211.01,0.16609,12.306,3.692,199.31,203.0,29.48,91.636,,200.0,199.31,0.2136,198.43,delta,225.04,0,0
SPY,2016-12-16,CALL,2013-2017,2016-11-01,45,211.01,0.16609,12.306,3.692,215.0,218.69,30.81,22.867,,215.0,218.69,0.2121,219.05,delta,225.04,1,1
SPY,2017-01-20,PUT,2013-2017,2016-12-06,45,221.7,0.10268,7.993,2.398,212.6,215.0,21.72,28.633,0.689,215.0,212.6,0.1964,212.95,banda,226.74,0,0
SPY,2017-01-20,CALL,2013-2017,2016-12-06,45,221.7,0.10268,7.993,2.398,223.0,225.4,58.63,110.308,,225.0,225.4,0.2719,226.77,delta,226.74,1,1
SPY,2017-02-17,PUT,2013-2017,2017-01-03,45,225.24,0.11244,8.893,2.668,217.33,220.0,28.68,132.571,,223.0,217.33,0.224,215.86,delta,235.09,0,0
SPY,2017-02-17,CALL,2013-2017,2017-01-03,45,225.24,0.11244,8.893,2.668,227.0,229.67,44.23,7.374,,227.0,229.67,0.3091,231.83,delta,235.09,1,1
SPY,2017-03-17,PUT,2013-2017,2017-01-31,45,227.53,0.10756,8.593,2.578,222.42,225.0,22.64,63.974,,225.0,222.42,0.2989,218.61,delta,237.03,0,0
SPY,2017-03-17,CALL,2013-2017,2017-01-31,45,227.53,0.10756,8.593,2.578,234.0,236.58,38.33,82.256,,230.0,236.58,0.0979,233.67,banda,237.03,1,1
SPY,2017-04-21,PUT,2013-2017,2017-03-07,45,237.0,0.09781,8.139,2.442,227.56,230.0,29.96,252.618,0.918,230.0,227.56,0.1795,228.36,banda,234.59,0,0
SPY,2017-04-21,CALL,2013-2017,2017-03-07,45,237.0,0.09781,8.139,2.442,240.0,242.44,45.71,44.083,,242.0,242.44,0.2023,242.49,delta,234.59,0,0
SPY,2017-05-19,PUT,2013-2017,2017-04-04,45,235.48,0.10268,8.49,2.547,229.45,232.0,28.21,325.823,,230.0,229.45,0.2575,226.97,delta,238.31,0,0
SPY,2017-05-19,CALL,2013-2017,2017-04-04,45,235.48,0.10268,8.49,2.547,240.0,242.55,49.33,4852.837,,242.0,242.55,0.1693,241.73,banda,238.31,0,0
SPY,2017-06-16,PUT,2013-2017,2017-05-02,45,238.77,0.09292,7.791,2.337,233.66,236.0,25.1,196.278,0.151,230.0,233.66,0.2814,230.37,delta,242.64,0,0
SPY,2017-06-16,CALL,2013-2017,2017-05-02,45,238.77,0.09292,7.791,2.337,240.0,242.34,42.15,40.376,,240.0,242.34,0.3164,244.38,delta,242.64,1,1
SPY,2017-07-21,PUT,2013-2017,2017-06-06,45,243.21,0.08804,7.519,2.256,237.74,240.0,27.07,206.767,,235.0,237.74,0.2709,235.06,delta,246.88,0,0
SPY,2017-07-21,CALL,2013-2017,2017-06-06,45,243.21,0.08804,7.519,2.256,245.0,247.26,52.79,27.131,,245.0,247.26,0.2802,248.52,delta,246.88,0,1
SPY,2017-08-18,PUT,2013-2017,2017-07-03,46,242.21,0.09292,7.99,2.397,234.6,237.0,31.25,1591.372,,235.0,234.6,0.2215,233.43,delta,242.71,0,0
SPY,2017-08-18,CALL,2013-2017,2017-07-03,46,242.21,0.09292,7.99,2.397,244.0,246.4,68.99,305.826,,245.0,246.4,0.2926,248.03,delta,242.71,0,1
SPY,2017-09-15,PUT,2013-2017,2017-08-01,45,247.32,0.08317,7.222,2.167,239.83,242.0,21.17,134.741,,245.0,239.83,0.2053,239.3,delta,249.19,0,0
SPY,2017-09-15,CALL,2013-2017,2017-08-01,45,247.32,0.08317,7.222,2.167,249.0,251.17,64.86,84.4,,250.0,251.17,0.2696,252.46,delta,249.19,0,0
SPY,2017-10-20,PUT,2013-2017,2017-09-05,45,246.06,0.09781,8.45,2.535,239.46,242.0,30.53,503.951,0.232,240.0,239.46,0.2686,235.96,delta,257.11,0,0
SPY,2017-10-20,CALL,2013-2017,2017-09-05,45,246.06,0.09781,8.45,2.535,248.0,250.54,50.51,17.602,,249.0,250.54,0.2647,251.51,delta,257.11,1,1
SPY,2017-11-17,PUT,2013-2017,2017-10-03,45,252.86,0.07829,6.951,2.085,247.91,250.0,33.47,280.821,,250.0,247.91,0.2725,245.4,delta,257.86,0,0
SPY,2017-11-17,CALL,2013-2017,2017-10-03,45,252.86,0.07829,6.951,2.085,254.0,256.09,38.01,9.441,,255.0,256.09,0.3336,258.1,delta,257.86,1,1
SPY,2017-12-15,PUT,2013-2017,2017-10-31,45,257.15,0.08804,7.95,2.385,252.62,255.0,22.28,76.498,,250.0,252.62,0.3074,247.91,delta,266.51,0,0
SPY,2017-12-15,CALL,2013-2017,2017-10-31,45,257.15,0.08804,7.95,2.385,259.0,261.38,40.52,24.793,,260.0,261.38,0.285,262.68,delta,266.51,1,1
SPY,2018-01-19,PUT,2018-2025,2017-12-05,45,263.19,0.08804,8.136,2.441,254.56,257.0,23.26,57.407,,260.0,254.56,0.2197,253.75,delta,280.41,0,0
SPY,2018-01-19,CALL,2018-2025,2017-12-05,45,263.19,0.08804,8.136,2.441,268.0,270.44,49.39,28.508,,268.0,270.44,0.1278,268.66,banda,280.41,1,1
SPY,2018-02-16,PUT,2018-2025,2018-01-02,45,268.77,0.07829,7.388,2.217,264.78,267.0,25.11,402.932,0.726,265.0,264.78,0.303,260.64,delta,273.11,0,1
SPY,2018-02-16,CALL,2018-2025,2018-01-02,45,268.77,0.07829,7.388,2.217,271.0,273.22,43.51,4.411,,272.0,273.22,0.2601,274.44,delta,273.11,0,1
SPY,2018-03-16,PUT,2018-2025,2018-01-30,45,281.76,0.12707,12.571,3.771,274.23,278.0,24.92,52.222,,275.0,274.23,0.2848,268.83,delta,274.2,1,1
SPY,2018-03-16,CALL,2018-2025,2018-01-30,45,281.76,0.12707,12.571,3.771,285.0,288.77,40.59,69.57,,285.0,288.77,0.2884,291.14,delta,274.2,0,0
SPY,2018-04-20,PUT,2018-2025,2018-03-06,45,272.88,0.13683,13.11,3.933,266.07,270.0,24.44,426.164,,270.0,266.07,0.3155,258.29,delta,266.61,0,1
SPY,2018-04-20,CALL,2018-2025,2018-03-06,45,272.88,0.13683,13.11,3.933,275.0,278.93,33.61,17.458,0.654,278.0,278.93,0.3115,282.82,delta,266.61,0,1
SPY,2018-05-18,PUT,2018-2025,2018-04-03,45,260.77,0.18073,16.548,4.964,249.04,254.0,35.54,408.535,0.358,250.0,249.04,0.2536,244.97,delta,271.33,0,0
SPY,2018-05-18,CALL,2018-2025,2018-04-03,45,260.77,0.18073,16.548,4.964,276.0,280.96,25.54,41.769,,280.0,280.96,0.076,273.67,banda,271.33,0,0
SPY,2018-06-15,PUT,2018-2025,2018-05-01,45,264.98,0.14171,13.184,3.955,259.04,263.0,28.97,102.724,0.474,260.0,259.04,0.3208,252.23,delta,277.13,0,0
SPY,2018-06-15,CALL,2018-2025,2018-05-01,45,264.98,0.14171,13.184,3.955,267.0,270.96,40.64,542.545,,270.0,270.96,0.3266,274.73,delta,277.13,1,1
SPY,2018-07-20,PUT,2018-2025,2018-06-05,45,275.1,0.10268,9.918,2.975,269.02,272.0,19.3,551.036,0.5,260.0,269.02,0.2907,264.69,delta,279.68,0,1
SPY,2018-07-20,CALL,2018-2025,2018-06-05,45,275.1,0.10268,9.918,2.975,279.0,281.98,38.42,2190.699,,280.0,281.98,0.1947,281.9,banda,279.68,0,0
SPY,2018-08-17,PUT,2018-2025,2018-07-03,45,270.9,0.12707,12.087,3.626,262.37,266.0,24.56,192.001,,265.0,262.37,0.2629,257.93,delta,285.06,0,0
SPY,2018-08-17,CALL,2018-2025,2018-07-03,45,270.9,0.12707,12.087,3.626,277.0,280.63,39.99,8.887,,277.0,280.63,0.1608,279.26,banda,285.06,1,1
SPY,2018-09-21,PUT,2018-2025,2018-08-07,45,285.58,0.09292,9.318,2.795,278.2,281.0,21.44,163.783,,280.0,278.2,0.2431,276.35,delta,291.99,0,0
SPY,2018-09-21,CALL,2018-2025,2018-08-07,45,285.58,0.09292,9.318,2.795,290.0,292.8,35.23,2349.055,,290.0,292.8,0.1942,292.64,banda,291.99,0,1
SPY,2018-10-19,PUT,2018-2025,2018-09-04,45,289.81,0.09781,9.953,2.986,277.01,280.0,31.92,763.806,,280.0,277.01,0.1785,278.93,banda,276.25,1,1
SPY,2018-10-19,CALL,2018-2025,2018-09-04,45,289.81,0.09781,9.953,2.986,298.0,300.99,32.02,50.049,,300.0,300.99,0.1147,296.97,banda,276.25,0,0
SPY,2018-11-16,PUT,2018-2025,2018-10-02,45,291.56,0.10268,10.512,3.154,283.85,287.0,36.26,309.16,,285.0,283.85,0.2547,280.7,delta,273.73,1,1
SPY,2018-11-16,CALL,2018-2025,2018-10-02,45,291.56,0.10268,10.512,3.154,299.0,302.15,46.1,41.126,,300.0,302.15,0.1325,299.76,banda,273.73,0,0
SPY,2018-12-21,PUT,2018-2025,2018-11-05,46,273.39,0.18561,18.014,5.404,259.6,265.0,30.59,89.277,,260.0,259.6,0.2303,256.83,delta,240.7,1,1
SPY,2018-12-21,CALL,2018-2025,2018-11-05,46,273.39,0.18561,18.014,5.404,280.0,285.4,34.64,35.557,,277.0,285.4,0.2288,286.37,delta,240.7,0,0
SPY,2019-01-18,PUT,2018-2025,2018-12-04,45,270.25,0.18561,17.612,5.284,259.72,265.0,39.13,84.539,,260.0,259.72,0.278,254.04,delta,266.46,0,1
SPY,2019-01-18,CALL,2018-2025,2018-12-04,45,270.25,0.18561,17.612,5.284,280.0,285.28,39.07,21.521,,285.0,285.28,0.1567,282.92,banda,266.46,0,0
SPY,2019-02-15,PUT,2018-2025,2018-12-31,46,249.92,0.22463,19.93,5.979,239.02,245.0,51.88,82.89,,240.0,239.02,0.28,232.4,delta,277.37,0,0
SPY,2019-02-15,CALL,2018-2025,2018-12-31,46,249.92,0.22463,19.93,5.979,255.0,260.98,35.21,3.165,,260.0,260.98,0.2977,265.97,delta,277.37,1,1
SPY,2019-03-15,PUT,2018-2025,2019-01-29,45,263.41,0.17585,16.264,4.879,254.12,259.0,29.1,105.427,,255.0,254.12,0.2783,248.31,delta,281.31,0,0
SPY,2019-03-15,CALL,2018-2025,2019-01-29,45,263.41,0.17585,16.264,4.879,269.0,273.88,33.55,9.829,,270.0,273.88,0.2423,275.45,delta,281.31,1,1
SPY,2019-04-18,PUT,2018-2025,2019-03-04,45,279.4,0.12219,11.987,3.596,268.4,272.0,26.16,158.227,,270.0,268.4,0.2224,266.9,delta,290.02,0,0
SPY,2019-04-18,CALL,2018-2025,2019-03-04,45,279.4,0.12219,11.987,3.596,283.0,286.6,52.98,10.343,,285.0,286.6,0.2256,287.33,delta,290.02,1,1
SPY,2019-05-17,PUT,2018-2025,2019-04-02,45,285.97,0.11732,11.78,3.534,279.47,283.0,20.77,279.638,,280.0,279.47,0.2923,274.65,delta,285.84,0,0
SPY,2019-05-17,CALL,2018-2025,2019-04-02,45,285.97,0.11732,11.78,3.534,290.0,293.53,41.96,34.074,,290.0,293.53,0.2544,294.96,delta,285.84,0,1
