simbolo,vencimiento,lado,ventana,fecha_medicion,dte,spot,atm_iv,em,w,banda_lo,banda_hi,pct_lado,xmed,xvalle,argmax,borde,delta_borde,k_delta_max,ata,spot_venc,cerro_mas_alla,toco
QQQ,2018-10-19,CALL,2018-2025,2018-09-04,45,185.85,0.15146,9.884,1.977,192.0,193.98,27.26,2.067,,190.0,193.98,0.1786,193.33,banda,173.02,0,0
QQQ,2018-11-16,PUT,2018-2025,2018-10-02,45,185.75,0.16122,10.515,2.103,179.9,182.0,27.23,296.485,0.82,180.0,179.9,0.2904,175.97,delta,167.5,1,1
QQQ,2018-11-16,CALL,2018-2025,2018-10-02,45,185.75,0.16122,10.515,2.103,188.0,190.1,42.69,2.243,,190.0,190.1,0.3496,193.87,delta,167.5,0,0
QQQ,2018-12-21,PUT,2018-2025,2018-11-05,46,168.96,0.24414,14.644,2.929,162.07,165.0,30.39,147.485,,165.0,162.07,0.3087,155.87,delta,147.57,1,1
QQQ,2018-12-21,CALL,2018-2025,2018-11-05,46,168.96,0.24414,14.644,2.929,180.0,182.93,31.77,8.158,,180.0,182.93,0.1367,180.34,banda,147.57,0,0
QQQ,2019-01-18,PUT,2018-2025,2018-12-04,45,165.72,0.23439,13.638,2.728,154.27,157.0,28.63,151.477,,160.0,154.27,0.2093,153.78,delta,165.25,0,1
QQQ,2019-01-18,CALL,2018-2025,2018-12-04,45,165.72,0.23439,13.638,2.728,178.0,180.73,24.85,11.411,,175.0,180.73,0.0984,176.19,banda,165.25,0,0
QQQ,2019-02-15,PUT,2018-2025,2018-12-31,46,154.26,0.2978,16.308,3.262,146.74,150.0,36.64,29.533,,150.0,146.74,0.3035,140.56,delta,171.94,0,0
QQQ,2019-02-15,CALL,2018-2025,2018-12-31,46,154.26,0.2978,16.308,3.262,163.0,166.26,33.61,18.394,,165.0,166.26,0.2183,166.87,delta,171.94,1,1
QQQ,2019-03-15,PUT,2018-2025,2019-01-29,45,161.57,0.21975,12.467,2.493,154.51,157.0,28.78,50.104,0.318,155.0,154.51,0.2781,150.56,delta,178.35,0,0
QQQ,2019-03-15,CALL,2018-2025,2019-01-29,45,161.57,0.21975,12.467,2.493,168.0,170.49,30.99,41.604,,170.0,170.49,0.2213,171.29,delta,178.35,1,1
QQQ,2019-04-18,PUT,2018-2025,2019-03-04,45,174.42,0.15634,9.574,1.915,168.09,170.0,18.55,327.412,0.392,160.0,168.09,0.2641,164.85,delta,187.39,0,0
QQQ,2019-04-18,CALL,2018-2025,2019-03-04,45,174.42,0.15634,9.574,1.915,179.0,180.91,27.77,13.98,,176.0,180.91,0.2233,181.55,delta,187.39,1,1
QQQ,2019-05-17,PUT,2018-2025,2019-04-02,45,182.73,0.15634,10.031,2.006,177.99,180.0,22.62,221.749,,175.0,177.99,0.3027,173.62,delta,183.04,0,0
QQQ,2019-05-17,CALL,2018-2025,2019-04-02,45,182.73,0.15634,10.031,2.006,188.0,190.01,48.1,14.14,,185.0,190.01,0.225,190.77,delta,183.04,0,1
QQQ,2019-06-21,PUT,2018-2025,2019-05-07,45,186.24,0.20999,13.732,2.746,179.25,182.0,39.1,53.626,0.197,180.0,179.25,0.2891,174.2,delta,188.57,0,1
QQQ,2019-06-21,CALL,2018-2025,2019-05-07,45,186.24,0.20999,13.732,2.746,190.0,192.75,41.81,50.698,,190.0,192.75,0.3241,196.83,delta,188.57,0,0
QQQ,2019-07-19,PUT,2018-2025,2019-06-04,45,174.91,0.20999,12.897,2.579,169.42,172.0,34.93,66.795,,170.0,169.42,0.3219,163.6,delta,191.01,0,0
QQQ,2019-07-19,CALL,2018-2025,2019-06-04,45,174.91,0.20999,12.897,2.579,183.0,185.58,27.79,2.97,,185.0,185.58,0.1673,184.54,banda,191.01,1,1
QQQ,2019-08-16,PUT,2018-2025,2019-07-02,45,190.01,0.15146,10.105,2.021,173.98,176.0,18.24,33.922,0.51,175.0,173.98,0.1114,180.54,banda,185.48,0,0
QQQ,2019-08-16,CALL,2018-2025,2019-07-02,45,190.01,0.15146,10.105,2.021,193.0,195.02,45.72,427.24,,195.0,195.02,0.3301,198.23,delta,185.48,0,1
QQQ,2019-09-20,PUT,2018-2025,2019-08-06,45,183.26,0.21975,14.14,2.828,177.17,180.0,31.73,57.319,,180.0,177.17,0.3219,170.48,delta,190.8,0,0
QQQ,2019-09-20,CALL,2018-2025,2019-08-06,45,183.26,0.21975,14.14,2.828,193.0,195.83,37.32,19.865,,195.0,195.83,0.1514,193.76,banda,190.8,0,0
QQQ,2019-10-18,PUT,2018-2025,2019-09-04,44,188.33,0.20024,13.093,2.619,177.38,180.0,21.93,92.485,,180.0,177.38,0.222,175.77,delta,191.69,0,0
QQQ,2019-10-18,CALL,2018-2025,2019-09-04,44,188.33,0.20024,13.093,2.619,200.0,202.62,37.02,70.748,0.34,200.0,202.62,0.0649,197.4,banda,191.69,0,0
QQQ,2019-11-15,PUT,2018-2025,2019-10-01,45,187.27,0.21,13.809,2.762,182.24,185.0,32.33,447.588,,185.0,182.24,0.342,174.6,delta,202.91,0,1
QQQ,2019-11-15,CALL,2018-2025,2019-10-01,45,187.27,0.21,13.809,2.762,192.0,194.76,33.58,69.728,0.481,193.0,194.76,0.2795,197.19,delta,202.91,1,1
QQQ,2019-12-20,PUT,2018-2025,2019-11-05,45,200.21,0.15634,10.99,2.198,192.8,195.0,22.26,18.64,,193.0,192.8,0.256,190.04,delta,211.71,0,0
QQQ,2019-12-20,CALL,2018-2025,2019-11-05,45,200.21,0.15634,10.99,2.198,205.0,207.2,50.14,13.797,,205.0,207.2,0.2498,208.8,delta,211.71,1,1
QQQ,2020-01-17,PUT,2018-2025,2019-12-03,45,201.41,0.17585,12.436,2.487,193.51,196.0,20.64,21.089,0.324,195.0,193.51,0.2726,189.34,delta,223.38,0,0
QQQ,2020-01-17,CALL,2018-2025,2019-12-03,45,201.41,0.17585,12.436,2.487,210.0,212.49,46.17,12.972,0.171,210.0,212.49,0.119,210.05,banda,223.38,1,1
QQQ,2020-02-21,PUT,2018-2025,2020-01-07,45,215.53,0.15634,11.831,2.366,208.63,211.0,32.48,170.229,0.264,210.0,208.63,0.2865,204.04,delta,230.27,0,0
QQQ,2020-02-21,CALL,2018-2025,2020-01-07,45,215.53,0.15634,11.831,2.366,223.0,225.37,59.31,57.288,,225.0,225.37,0.1653,224.09,banda,230.27,1,1
QQQ,2020-03-20,PUT,2018-2025,2020-02-04,45,227.47,0.17097,13.655,2.731,217.27,220.0,19.35,18.018,,210.0,217.27,0.2441,214.5,delta,170.7,1,1
QQQ,2020-03-20,CALL,2018-2025,2020-02-04,45,227.47,0.17097,13.655,2.731,233.0,235.73,55.69,90.183,,233.0,235.73,0.2571,237.24,delta,170.7,0,1
QQQ,2020-04-17,PUT,2018-2025,2020-03-03,45,209.48,0.3417,25.133,5.027,194.97,200.0,44.76,3.049,,200.0,194.97,0.2703,187.37,delta,215.29,0,1
QQQ,2020-04-17,CALL,2018-2025,2020-03-03,45,209.48,0.3417,25.133,5.027,220.0,225.03,32.25,2.133,,220.0,225.03,0.2444,227.29,delta,215.29,0,0
QQQ,2020-05-15,PUT,2018-2025,2020-03-31,45,190.4,0.43926,29.366,5.873,169.13,175.0,25.76,2.881,0.333,160.0,169.13,0.2391,163.76,delta,223.27,0,0
QQQ,2020-05-15,CALL,2018-2025,2020-03-31,45,190.4,0.43926,29.366,5.873,210.0,215.87,31.91,5.375,,215.0,215.87,0.1422,211.13,banda,223.27,1,1
QQQ,2020-06-19,PUT,2018-2025,2020-05-05,45,217.66,0.31243,23.878,4.776,197.22,202.0,20.75,11.799,0.486,200.0,197.22,0.2167,195.54,delta,244.24,0,0
QQQ,2020-06-19,CALL,2018-2025,2020-05-05,45,217.66,0.31243,23.878,4.776,226.0,230.78,31.99,3.986,,230.0,230.78,0.2768,235.2,delta,244.24,1,1
QQQ,2020-07-17,PUT,2018-2025,2020-06-02,45,235.63,0.23927,19.796,3.959,216.04,220.0,17.67,7.294,0.345,170.0,216.04,0.2015,215.89,delta,259.42,0,0
QQQ,2020-07-17,CALL,2018-2025,2020-06-02,45,235.63,0.23927,19.796,3.959,242.0,245.96,44.46,113.228,,245.0,245.96,0.283,249.85,delta,259.42,1,1
QQQ,2020-08-21,PUT,2018-2025,2020-07-07,45,256.61,0.27829,25.074,5.015,229.99,235.0,25.38,13.245,0.203,220.0,229.99,0.174,232.8,banda,281.87,0,0
QQQ,2020-08-21,CALL,2018-2025,2020-07-07,45,256.61,0.27829,25.074,5.015,265.0,270.01,59.01,5.149,,270.0,270.01,0.2955,276.42,delta,281.87,1,1
QQQ,2020-09-18,PUT,2018-2025,2020-08-04,45,270.38,0.26853,25.493,5.099,257.9,263.0,20.61,39.524,0.332,250.0,257.9,0.3067,247.12,delta,266.87,0,0
QQQ,2020-09-18,CALL,2018-2025,2020-08-04,45,270.38,0.26853,25.493,5.099,275.0,280.1,33.83,22.554,,288.0,280.1,0.3531,289.42,delta,266.87,0,1
QQQ,2020-10-16,PUT,2018-2025,2020-09-01,45,299.92,0.31731,33.416,6.683,259.32,266.0,19.87,4.305,0.401,250.0,259.32,0.1403,270.11,banda,288.51,0,0
QQQ,2020-10-16,CALL,2018-2025,2020-09-01,45,299.92,0.31731,33.416,6.683,305.0,311.68,46.23,4.327,,310.0,311.68,0.3766,327.31,delta,288.51,0,0
QQQ,2020-11-20,PUT,2018-2025,2020-10-06,45,275.16,0.35633,34.427,6.885,258.11,265.0,25.68,5.974,,260.0,258.11,0.2978,246.04,delta,290.38,0,0
QQQ,2020-11-20,CALL,2018-2025,2020-10-06,45,275.16,0.35633,34.427,6.885,294.0,300.89,33.19,4.378,,300.0,300.89,0.2115,302.16,delta,290.38,0,0
QQQ,2020-12-18,PUT,2018-2025,2020-11-03,45,274.65,0.33195,32.011,6.402,248.6,255.0,23.97,14.058,,260.0,248.6,0.2172,246.17,delta,310.06,0,0
QQQ,2020-12-18,CALL,2018-2025,2020-11-03,45,274.65,0.33195,32.011,6.402,280.0,286.4,33.06,27.621,,280.0,286.4,0.3642,298.84,delta,310.06,1,1
QQQ,2021-01-15,PUT,2018-2025,2020-12-01,45,303.46,0.24414,26.014,5.203,274.8,280.0,26.68,37.65,0.278,280.0,274.8,0.1596,280.16,banda,311.86,0,0
QQQ,2021-01-15,CALL,2018-2025,2020-12-01,45,303.46,0.24414,26.014,5.203,310.0,315.2,40.66,12.529,,310.0,315.2,0.3338,324.82,delta,311.86,0,1
QQQ,2021-02-19,PUT,2018-2025,2021-01-05,45,311.86,0.25389,27.802,5.56,289.44,295.0,31.4,4.778,0.204,290.0,289.44,0.2279,285.74,delta,331.02,0,0
QQQ,2021-02-19,CALL,2018-2025,2021-01-05,45,311.86,0.25389,27.802,5.56,320.0,325.56,57.56,9.442,,324.0,325.56,0.3026,332.37,delta,331.02,1,1
QQQ,2021-03-19,PUT,2018-2025,2021-02-02,45,327.68,0.26365,30.335,6.067,313.93,320.0,27.34,105.058,,315.0,313.93,0.3173,299.49,delta,313.14,1,1
QQQ,2021-03-19,CALL,2018-2025,2021-02-02,45,327.68,0.26365,30.335,6.067,340.0,346.07,46.82,8.322,,345.0,346.07,0.2624,350.75,delta,313.14,0,0
QQQ,2021-04-16,PUT,2018-2025,2021-03-02,45,318.4,0.27341,30.567,6.113,298.89,305.0,21.71,3.338,,300.0,298.89,0.2713,289.56,delta,342.01,0,1
QQQ,2021-04-16,CALL,2018-2025,2021-03-02,45,318.4,0.27341,30.567,6.113,329.0,335.11,40.12,9.366,,330.0,335.11,0.2764,340.81,delta,342.01,1,1
QQQ,2021-05-21,PUT,2018-2025,2021-04-06,45,330.82,0.21,24.393,4.879,301.12,306.0,18.03,4.101,,310.0,301.12,0.1479,307.76,banda,327.01,0,0
QQQ,2021-05-21,CALL,2018-2025,2021-04-06,45,330.82,0.21,24.393,4.879,335.0,339.88,29.29,9.099,0.54,335.0,339.88,0.364,350.79,delta,327.01,0,1
QQQ,2021-06-18,PUT,2018-2025,2021-05-04,45,330.14,0.22463,26.039,5.208,304.79,310.0,22.02,44.271,0.386,310.0,304.79,0.1945,305.55,banda,342.63,0,0
QQQ,2021-06-18,CALL,2018-2025,2021-05-04,45,330.14,0.22463,26.039,5.208,335.0,340.21,34.7,4.637,0.319,340.0,340.21,0.3479,349.51,delta,342.63,1,1
QQQ,2021-07-16,PUT,2018-2025,2021-06-01,45,332.82,0.19048,22.26,4.452,318.55,323.0,26.31,41.638,,320.0,318.55,0.2793,310.41,delta,357.6,0,0
QQQ,2021-07-16,CALL,2018-2025,2021-06-01,45,332.82,0.19048,22.26,4.452,339.0,343.45,33.97,6.932,,340.0,343.45,0.3112,349.65,delta,357.6,1,1
QQQ,2021-08-20,PUT,2018-2025,2021-07-06,45,360.19,0.18073,22.857,4.571,341.43,346.0,16.03,4.103,0.677,350.0,341.43,0.2317,337.7,delta,367.73,0,0
QQQ,2021-08-20,CALL,2018-2025,2021-07-06,45,360.19,0.18073,22.857,4.571,368.0,372.57,43.54,35.358,,380.0,372.57,0.2856,377.28,delta,367.73,0,0
QQQ,2021-09-17,PUT,2018-2025,2021-08-03,45,366.81,0.17097,22.02,4.404,345.6,350.0,15.16,30.28,0.296,350.0,345.6,0.2174,343.91,delta,373.83,0,0
QQQ,2021-09-17,CALL,2018-2025,2021-08-03,45,366.81,0.17097,22.02,4.404,376.0,380.4,35.81,84.938,,380.0,380.4,0.2563,383.38,delta,373.83,0,1
QQQ,2021-10-15,PUT,2018-2025,2021-08-31,45,379.95,0.15634,20.857,4.171,362.83,367.0,17.55,14.334,,365.0,362.83,0.2461,357.15,delta,368.94,0,1
QQQ,2021-10-15,CALL,2018-2025,2021-08-31,45,379.95,0.15634,20.857,4.171,384.0,388.17,46.51,44.717,,385.0,388.17,0.342,395.52,delta,368.94,0,0
QQQ,2021-11-19,PUT,2018-2025,2021-10-05,45,357.38,0.21975,27.575,5.515,344.48,350.0,54.42,19.67,0.166,350.0,344.48,0.326,329.93,delta,403.99,0,0
QQQ,2021-11-19,CALL,2018-2025,2021-10-05,45,357.38,0.21975,27.575,5.515,370.0,375.52,34.0,7.418,,375.0,375.52,0.2277,376.82,delta,403.99,1,1
QQQ,2021-12-17,PUT,2018-2025,2021-11-02,45,389.05,0.17097,23.355,4.671,356.33,361.0,12.43,13.405,0.35,370.0,356.33,0.1381,365.71,banda,384.91,0,0
QQQ,2021-12-17,CALL,2018-2025,2021-11-02,45,389.05,0.17097,23.355,4.671,396.0,400.67,44.91,30.506,0.282,400.0,400.67,0.2998,406.65,delta,384.91,0,1
QQQ,2022-01-21,PUT,2018-2025,2021-12-07,45,397.83,0.21975,30.696,6.139,369.86,376.0,23.84,23.191,0.382,370.0,369.86,0.214,367.28,delta,351.69,1,1
QQQ,2022-01-21,CALL,2018-2025,2021-12-07,45,397.83,0.21975,30.696,6.139,414.0,420.14,47.04,50.745,,420.0,420.14,0.1902,419.54,banda,351.69,0,0
QQQ,2022-02-18,PUT,2018-2025,2022-01-04,45,396.47,0.20024,27.875,5.575,379.42,385.0,34.68,11.481,,380.0,379.42,0.2809,368.83,delta,341.51,1,1
QQQ,2022-02-18,CALL,2018-2025,2022-01-04,45,396.47,0.20024,27.875,5.575,402.0,407.58,30.43,9.615,0.514,420.0,407.58,0.3361,416.54,delta,341.51,0,0
QQQ,2022-03-18,PUT,2018-2025,2022-02-01,45,365.52,0.24901,31.959,6.392,349.61,356.0,32.32,8.017,0.055,350.0,349.61,0.3067,335.75,delta,351.49,0,1
QQQ,2022-03-18,CALL,2018-2025,2022-02-01,45,365.52,0.24901,31.959,6.392,374.0,380.39,37.66,21.447,0.286,375.0,380.39,0.3167,390.02,delta,351.49,0,0
QQQ,2022-04-14,PUT,2018-2025,2022-02-28,45,346.8,0.28804,35.075,7.015,317.99,325.0,35.11,4.759,,320.0,317.99,0.2194,314.62,delta,338.43,0,1
QQQ,2022-04-14,CALL,2018-2025,2022-02-28,45,346.8,0.28804,35.075,7.015,370.0,377.01,31.89,6.842,0.272,400.0,377.01,0.1598,372.38,banda,338.43,0,0
QQQ,2022-05-20,PUT,2018-2025,2022-04-05,45,361.1,0.24414,30.955,6.191,348.81,355.0,21.52,4.366,,330.0,348.81,0.3377,331.79,delta,288.68,1,1
QQQ,2022-05-20,CALL,2018-2025,2022-04-05,45,361.1,0.24414,30.955,6.191,380.0,386.19,32.46,10.306,,395.0,386.19,0.1803,385.19,banda,288.68,0,0
QQQ,2022-06-17,PUT,2018-2025,2022-05-03,45,318.82,0.33194,37.16,7.432,298.57,306.0,35.86,84.59,0.194,300.0,298.57,0.2775,287.87,delta,274.69,1,1
QQQ,2022-06-17,CALL,2018-2025,2022-05-03,45,318.82,0.33194,37.16,7.432,344.0,351.43,23.68,20.964,0.459,350.0,351.43,0.1632,347.95,banda,274.69,0,0
QQQ,2022-07-15,PUT,2018-2025,2022-05-31,45,308.28,0.30268,32.763,6.553,293.45,300.0,39.91,8.557,0.181,300.0,293.45,0.314,279.24,delta,291.87,1,1
QQQ,2022-07-15,CALL,2018-2025,2022-05-31,45,308.28,0.30268,32.763,6.553,324.0,330.55,44.43,39.963,,330.0,330.55,0.2386,334.5,delta,291.87,0,0
QQQ,2022-08-19,PUT,2018-2025,2022-07-05,45,286.96,0.32219,32.463,6.493,273.51,280.0,40.06,13.549,,280.0,273.51,0.3196,259.32,delta,322.86,0,0
QQQ,2022-08-19,CALL,2018-2025,2022-07-05,45,286.96,0.32219,32.463,6.493,300.0,306.49,39.55,275.376,0.227,300.0,306.49,0.2726,313.11,delta,322.86,1,1
QQQ,2022-09-16,PUT,2018-2025,2022-08-02,45,314.33,0.27829,30.714,6.143,293.86,300.0,36.69,9.012,0.122,300.0,293.86,0.2468,287.36,delta,289.32,1,1
QQQ,2022-09-16,CALL,2018-2025,2022-08-02,45,314.33,0.27829,30.714,6.143,324.0,330.14,37.48,307.813,,330.0,330.14,0.3057,338.47,delta,289.32,0,1
QQQ,2022-10-21,PUT,2018-2025,2022-09-06,45,293.05,0.30756,31.646,6.329,279.67,286.0,48.1,26.007,,280.0,279.67,0.3198,265.95,delta,275.42,1,1
QQQ,2022-10-21,CALL,2018-2025,2022-09-06,45,293.05,0.30756,31.646,6.329,300.0,306.33,25.75,6.473,0.322,300.0,306.33,0.3538,318.57,delta,275.42,0,1
QQQ,2022-11-18,PUT,2018-2025,2022-10-04,45,282.13,0.32219,31.917,6.383,269.62,276.0,49.69,9.746,,270.0,269.62,0.3211,256.27,delta,284.82,0,1
QQQ,2022-11-18,CALL,2018-2025,2022-10-04,45,282.13,0.32219,31.917,6.383,294.0,300.38,40.58,25.046,0.223,300.0,300.38,0.2975,308.95,delta,284.82,0,0
QQQ,2022-12-16,PUT,2018-2025,2022-11-01,45,275.11,0.31243,30.18,6.036,263.96,270.0,36.87,33.915,,270.0,263.96,0.3261,251.11,delta,274.25,0,1
QQQ,2022-12-16,CALL,2018-2025,2022-11-01,45,275.11,0.31243,30.18,6.036,284.0,290.04,33.49,81.569,,290.0,290.04,0.3385,302.24,delta,274.25,0,1
QQQ,2023-01-20,PUT,2018-2025,2022-12-06,45,281.68,0.27341,27.041,5.408,264.59,270.0,35.8,12.322,,270.0,264.59,0.2433,259.94,delta,282.68,0,1
QQQ,2023-01-20,CALL,2018-2025,2022-12-06,45,281.68,0.27341,27.041,5.408,300.0,305.41,36.27,1187.646,,300.0,305.41,0.1937,304.82,banda,282.68,0,0
QQQ,2023-02-17,PUT,2018-2025,2023-01-03,45,264.48,0.29292,27.202,5.44,254.56,260.0,30.57,41.75,0.64,260.0,254.56,0.3237,243.59,delta,301.16,0,0
QQQ,2023-02-17,CALL,2018-2025,2023-01-03,45,264.48,0.29292,27.202,5.44,285.0,290.44,33.17,15.625,0.294,285.0,290.44,0.1671,287.31,banda,301.16,1,1
QQQ,2023-03-17,PUT,2018-2025,2023-01-31,45,294.62,0.24902,25.761,5.152,279.85,285.0,33.8,12.794,,280.0,279.85,0.2586,273.41,delta,305.36,0,0
QQQ,2023-03-17,CALL,2018-2025,2023-01-31,45,294.62,0.24902,25.761,5.152,300.0,305.15,35.35,283.91,0.353,300.0,305.15,0.371,316.68,delta,305.36,1,1
QQQ,2023-04-21,PUT,2018-2025,2023-03-07,45,296.34,0.23927,24.896,4.979,287.02,292.0,27.44,6.775,,290.0,287.02,0.3231,276.5,delta,316.61,0,1
QQQ,2023-04-21,CALL,2018-2025,2023-03-07,45,296.34,0.23927,24.896,4.979,306.0,310.98,26.63,3.877,0.619,310.0,310.98,0.2946,317.96,delta,316.61,1,1
QQQ,2023-05-19,PUT,2018-2025,2023-04-04,45,319.07,0.22951,25.713,5.143,299.86,305.0,20.93,5.375,,300.0,299.86,0.221,297.81,delta,336.51,0,0
QQQ,2023-05-19,CALL,2018-2025,2023-04-04,45,319.07,0.22951,25.713,5.143,330.0,335.14,36.48,2.96,,325.0,335.14,0.2813,341.18,delta,336.51,1,1
QQQ,2023-06-16,PUT,2018-2025,2023-05-02,45,319.38,0.21,23.55,4.71,299.29,304.0,19.34,5.516,,300.0,299.29,0.2044,298.86,delta,367.93,0,0
QQQ,2023-06-16,CALL,2018-2025,2023-05-02,45,319.38,0.21,23.55,4.71,333.0,337.71,20.47,132.974,0.747,335.0,337.71,0.2118,338.55,delta,367.93,1,1
QQQ,2023-07-21,PUT,2018-2025,2023-06-06,45,354.84,0.17585,21.91,4.382,335.62,340.0,22.42,9.295,0.238,340.0,335.62,0.1838,337.38,banda,375.63,0,0
QQQ,2023-07-21,CALL,2018-2025,2023-06-06,45,354.84,0.17585,21.91,4.382,366.0,370.38,33.23,10.338,,370.0,370.38,0.2682,373.94,delta,375.63,1,1
QQQ,2023-08-18,PUT,2018-2025,2023-07-03,46,370.29,0.18073,23.758,4.752,357.25,362.0,16.62,7.176,,360.0,357.25,0.2644,350.98,delta,358.13,0,1
QQQ,2023-08-18,CALL,2018-2025,2023-07-03,46,370.29,0.18073,23.758,4.752,384.0,388.75,32.98,9.358,,385.0,388.75,0.2528,392.92,delta,358.13,0,0
QQQ,2023-09-15,PUT,2018-2025,2023-08-01,45,382.79,0.18073,24.291,4.858,356.14,361.0,18.97,11.788,0.533,360.0,356.14,0.1448,363.11,banda,370.81,0,1
QQQ,2023-09-15,CALL,2018-2025,2023-08-01,45,382.79,0.18073,24.291,4.858,396.0,400.86,29.16,8.1,,400.0,400.86,0.2513,404.77,delta,370.81,0,0
QQQ,2023-10-20,PUT,2018-2025,2023-09-05,45,378.07,0.18073,23.991,4.798,359.2,364.0,19.63,14.092,0.547,350.0,359.2,0.206,358.63,delta,354.6,1,1
QQQ,2023-10-20,CALL,2018-2025,2023-09-05,45,378.07,0.18073,23.991,4.798,384.0,388.8,27.85,7.886,,385.0,388.8,0.3634,398.56,delta,354.6,0,0
QQQ,2023-11-17,PUT,2018-2025,2023-10-03,45,354.92,0.22951,28.602,5.72,344.28,350.0,30.67,13.424,,350.0,344.28,0.3147,332.32,delta,386.04,0,1
QQQ,2023-11-17,CALL,2018-2025,2023-10-03,45,354.92,0.22951,28.602,5.72,370.0,375.72,24.65,3.611,0.3,375.0,375.72,0.2478,378.9,delta,386.04,1,1
QQQ,2023-12-15,PUT,2018-2025,2023-10-31,45,350.87,0.21487,26.472,5.294,334.71,340.0,28.84,11.414,,340.0,334.71,0.25,329.38,delta,405.34,0,0
QQQ,2023-12-15,CALL,2018-2025,2023-10-31,45,350.87,0.21487,26.472,5.294,370.0,375.29,26.83,30.538,,370.0,375.29,0.1775,373.31,banda,405.34,1,1
QQQ,2024-01-19,PUT,2018-2025,2023-12-05,45,387.29,0.16609,22.587,4.517,368.48,373.0,22.3,13.384,,370.0,368.48,0.1906,369.33,banda,421.18,0,0
QQQ,2024-01-19,CALL,2018-2025,2023-12-05,45,387.29,0.16609,22.587,4.517,391.0,395.52,30.8,132.101,,395.0,395.52,0.4032,407.02,delta,421.18,1,1
QQQ,2024-02-16,PUT,2018-2025,2024-01-02,45,402.59,0.16609,23.479,4.696,384.3,389.0,22.19,3.959,,384.78,384.3,0.083,403.14,banda,430.57,0,0
QQQ,2024-02-16,CALL,2018-2025,2024-01-02,45,402.59,0.16609,23.479,4.696,408.78,413.48,27.85,6.586,,409.78,413.48,0.2294,407.94,banda,430.57,1,1
QQQ,2024-03-15,PUT,2018-2025,2024-01-30,45,425.3,0.16609,24.803,4.961,405.82,410.78,14.71,9.687,,400.0,405.82,0.2025,405.58,delta,433.92,0,0
QQQ,2024-03-15,CALL,2018-2025,2024-01-30,45,425.3,0.16609,24.803,4.961,429.78,434.74,32.49,373.456,,429.78,434.74,0.3964,448.42,delta,433.92,0,1
QQQ,2024-04-19,PUT,2018-2025,2024-03-05,45,436.05,0.17585,26.924,5.385,414.62,420.0,28.01,325.542,,430.0,414.62,0.199,414.73,banda,414.65,0,1
QQQ,2024-04-19,CALL,2018-2025,2024-03-05,45,436.05,0.17585,26.924,5.385,449.78,455.16,46.86,135.971,,455.0,455.16,0.2699,461.15,delta,414.65,0,0
QQQ,2024-05-17,PUT,2018-2025,2024-04-02,45,441.11,0.17585,27.236,5.447,419.55,425.0,33.96,534.21,,425.0,419.55,0.2002,419.53,delta,451.76,0,1
QQQ,2024-05-17,CALL,2018-2025,2024-04-02,45,441.11,0.17585,27.236,5.447,459.78,465.23,51.52,110.413,,460.0,465.23,0.2125,466.14,delta,451.76,0,0
QQQ,2024-06-21,PUT,2018-2025,2024-05-07,45,440.32,0.16609,25.679,5.136,419.86,425.0,25.77,73.997,,425.0,419.86,0.1881,420.97,banda,480.18,0,0
QQQ,2024-06-21,CALL,2018-2025,2024-05-07,45,440.32,0.16609,25.679,5.136,445.0,450.14,26.05,15.534,,450.0,450.14,0.4032,464.17,delta,480.18,1,1
QQQ,2024-07-19,PUT,2018-2025,2024-06-04,45,454.37,0.15634,24.942,4.988,445.01,450.0,17.23,6.129,0.697,450.0,445.01,0.3134,434.45,delta,475.24,0,0
QQQ,2024-07-19,CALL,2018-2025,2024-06-04,45,454.37,0.15634,24.942,4.988,460.0,464.99,22.44,311.806,,460.0,464.99,0.3793,476.15,delta,475.24,1,1
QQQ,2024-08-16,PUT,2018-2025,2024-07-02,45,486.98,0.15634,26.733,5.347,464.65,470.0,34.92,249.652,,470.0,464.65,0.191,465.78,banda,475.03,0,1
QQQ,2024-08-16,CALL,2018-2025,2024-07-02,45,486.98,0.15634,26.733,5.347,495.0,500.35,73.09,105.528,,500.0,500.35,0.3495,511.41,delta,475.03,0,1
QQQ,2024-09-20,PUT,2018-2025,2024-08-06,45,439.53,0.28804,44.453,8.891,411.11,420.0,22.71,35.579,,430.0,411.11,0.2431,402.88,delta,482.44,0,0
QQQ,2024-09-20,CALL,2018-2025,2024-08-06,45,439.53,0.28804,44.453,8.891,479.78,488.67,29.16,134.191,,485.0,488.67,0.106,475.02,banda,482.44,0,0
QQQ,2024-10-18,PUT,2018-2025,2024-09-03,45,461.81,0.21975,35.633,7.127,437.87,445.0,32.13,270.351,,440.0,437.87,0.2372,431.6,delta,494.47,0,0
QQQ,2024-10-18,CALL,2018-2025,2024-09-03,45,461.81,0.21975,35.633,7.127,470.0,477.13,27.71,259.576,,475.0,477.13,0.3613,491.07,delta,494.47,1,1
QQQ,2024-11-15,PUT,2018-2025,2024-10-01,45,481.27,0.21975,37.134,7.427,467.57,475.0,21.42,96.635,,470.0,467.57,0.3217,450.34,delta,496.57,0,0
QQQ,2024-11-15,CALL,2018-2025,2024-10-01,45,481.27,0.21975,37.134,7.427,495.0,502.43,40.7,883.871,,500.0,502.43,0.3018,511.81,delta,496.57,0,1
QQQ,2024-12-20,PUT,2018-2025,2024-11-05,45,492.21,0.21487,37.136,7.427,472.57,480.0,21.78,85.727,,480.0,472.57,0.2718,462.29,delta,518.66,0,0
